gene_ID	hgnc_symbol	chr	strand	start	end	TP63_PTC_log2FoldChange	TP63_PTC_pvalue	TP63_PTC_padj
ENSG00000126246	IGFLR1	chr19	-	35738801	35742453	0.484	0.459	1
ENSG00000267439		chr19	-	35747057	35753415	-0.781	0.66	1
ENSG00000002726	AOC1	chr7	+	150824627	150861504	0.709	0.282	1
ENSG00000205937	RNPS1	chr16	-	2253116	2268397	-0.142	0.015	0.58
ENSG00000004776	HSPB6	chr19	-	35754566	35758079	-0.404	0.531	1
ENSG00000142875	PRKACB	chr1	+	84078062	84238498	-0.0396	0.756	1
ENSG00000167595	PROSER3	chr19	+	35758143	35771166	-0.149	0.332	1
ENSG00000139514	SLC7A1	chr13	-	29509414	29595688	0.0193	0.848	1
ENSG00000126259	KIRREL2	chr19	+	35855861	35867136	-0.302	0.663	1
ENSG00000167604	NFKBID	chr19	-	35887653	35902303	0.117	0.643	1
ENSG00000283078		chr20	+	62066830	62068437	0.0323	0.921	1
ENSG00000105270	CLIP3	chr19	-	36014660	36033343	0.05	0.839	1
ENSG00000161277	THAP8	chr19	-	36034984	36054739	-0.181	0.558	1
ENSG00000075702	WDR62	chr19	+	36054649	36105108	-0.139	0.413	1
ENSG00000272002	LINC02973	chr2	+	7260871	7261504	0.731	0.508	1
ENSG00000126247	CAPNS1	chr19	+	36139953	36150353	-0.0762	0.282	1
ENSG00000103044	HAS3	chr16	+	69105653	69118719	0.174	0.44	1
ENSG00000186017	ZNF566	chr19	-	36445119	36489902	-0.0947	0.677	1
ENSG00000254004	ZNF260	chr19	-	36510687	36528271	0.108	0.426	1
ENSG00000181031	RPH3AL	chr17	-	212389	386254	0.63	0.208	1
ENSG00000253686	LINC01484	chr5	-	173707614	173746279	-0.588	0.717	1
ENSG00000186020	ZNF529	chr19	-	36534774	36605276	-0.0595	0.627	1
ENSG00000274021		chr12	+	89351015	89353271	-1.04	0.634	1
ENSG00000161298	ZNF382	chr19	+	36604817	36634114	0.027	0.917	1
ENSG00000276071		chr19	+	36668102	36669404	0.089	0.809	1
ENSG00000253485	PCDHGA5	chr5	+	141364162	141512975	-0.186	0.849	1
ENSG00000189042	ZNF567	chr19	+	36687612	36727701	-0.0176	0.88	1
ENSG00000267041	ZNF850	chr19	-	36714383	36772825	-0.199	0.024	0.732
ENSG00000253133	GPAT4-AS1	chr8	-	41509593	41578421	-1.27	0.323	1
ENSG00000152601	MBNL1	chr3	+	152243828	152465780	0.0916	0.433	1
ENSG00000226320	LINC01811	chr3	+	33956972	34677247	-0.873	0.715	1
ENSG00000141252	VPS53	chr17	-	508503	721717	0.0116	0.913	1
ENSG00000267260		chr19	+	36773100	36777078	-0.999	0.13	1
ENSG00000198453	ZNF568	chr19	+	36916316	37005037	-0.0202	0.899	1
ENSG00000186532	SMYD4	chr17	-	1779485	1830634	-0.0411	0.744	1
ENSG00000237061		chr8	-	73083787	73085879	0.0491	0.97	1
ENSG00000255129	TTC12-DT	chr11	-	113278250	113314482	2.37	0.489	
ENSG00000267672		chr19	+	37091341	37092564	-0.171	0.824	1
ENSG00000267682		chr19	+	37337236	37337743	-0.138	0.833	1
ENSG00000189164	ZNF527	chr19	+	37371061	37393066	-0.11	0.685	1
ENSG00000171827	ZNF570	chr19	+	37467585	37488652	-0.0669	0.674	1
ENSG00000267115		chr19	-	37503906	37504465	-0.0276	0.991	
ENSG00000051825	MPHOSPH9	chr12	-	123152320	123244014	0.118	0.333	1
ENSG00000235749		chr1	+	247639630	247761255	0.0266	0.985	1
ENSG00000120784	ZFP30	chr19	-	37613749	37692337	0.00813	0.96	1
ENSG00000156261	CCT8	chr21	-	29055805	29073797	-0.0679	0.415	1
ENSG00000283103		chr19	-	58309727	58327252	0.0914	0.72	1
ENSG00000198182	ZNF607	chr19	-	37696371	37719761	0.118	0.461	1
ENSG00000160299	PCNT	chr21	+	46324124	46445769	-0.0462	0.619	1
ENSG00000285829		chr17	+	50781306	50792493	-2.5	0.276	1
ENSG00000267152		chr19	-	37728586	37730643	-0.259	0.734	1
ENSG00000163798	SLC4A1AP	chr2	+	27663426	27695366	0.0395	0.699	1
ENSG00000268051		chr19	+	37963853	37964790	-1.51	0.245	1
ENSG00000216921	FAM240C	chr2	-	241893988	241902551	-0.889	0.77	1
ENSG00000269653		chr19	+	38184376	38186265	0.837	0.269	1
ENSG00000268499		chr19	+	38199836	38200934	-3.67	0.0579	1
ENSG00000011332	DPF1	chr19	-	38211006	38229714	-0.451	0.424	1
ENSG00000107331	ABCA2	chr9	-	137007234	137028915	-0.126	0.168	1
ENSG00000144040	SFXN5	chr2	-	72942036	73075619	-0.114	0.572	1
ENSG00000167641	PPP1R14A	chr19	-	38251237	38256532	-0.353	0.169	1
ENSG00000182107	TMEM30B	chr14	-	61277370	61281761	-0.0365	0.688	1
ENSG00000167645	YIF1B	chr19	-	38303558	38317273	-0.185	0.227	1
ENSG00000099337	KCNK6	chr19	+	38319845	38332076	0.0225	0.873	1
ENSG00000144583	MARCHF4	chr2	-	216257865	216372483	0.395	0.804	1
ENSG00000277639	CHD9NB	chr16	-	53035690	53052897	1.31	0.226	1
ENSG00000099341	PSMD8	chr19	+	38374563	38383850	-0.0668	0.359	1
ENSG00000179168	GGN	chr19	-	38384267	38388082	0.55	0.804	1
ENSG00000173991	TCAP	chr17	+	39665349	39666554	0.0428	0.907	1
ENSG00000005194	CIAPIN1	chr16	-	57428187	57447420	-0.0516	0.66	1
ENSG00000196218	RYR1	chr19	+	38433691	38595273	0.35	0.231	1
ENSG00000123472	ATPAF1	chr1	-	46632737	46673867	-0.0301	0.788	1
ENSG00000168679	SLC16A4	chr1	-	110362851	110391082	-0.0563	0.641	1
ENSG00000269688		chr19	-	38844729	38845499	-0.197	0.688	1
ENSG00000187994	RINL	chr19	-	38867830	38878275	0.177	0.542	1
ENSG00000128626	MRPS12	chr19	+	38930944	38933168	-0.311	0.0401	0.925
ENSG00000255970	LINC02421	chr12	-	67709047	67729475	0.0697	0.977	
ENSG00000183760	ACP7	chr19	+	39083913	39111493	0.846	0.725	1
ENSG00000182393	IFNL1	chr19	+	39296407	39298673	1.21	0.252	1
ENSG00000269246		chr19	-	39341772	39342028	-1.16	0.632	1
ENSG00000006712	PAF1	chr19	-	39385629	39391154	-0.0126	0.893	1
ENSG00000226688	ENTPD1-AS1	chr10	-	95732976	96090250	0.178	0.149	1
ENSG00000090924	PLEKHG2	chr19	+	39412669	39428415	0.128	0.247	1
ENSG00000132664	POLR3F	chr20	+	18466878	18484648	-0.0984	0.587	1
ENSG00000105193	RPS16	chr19	-	39433137	39435949	-0.0806	0.32	1
ENSG00000196235	SUPT5H	chr19	+	39436156	39476670	-0.0683	0.303	1
ENSG00000230628		chr1	-	234669523	234696153	18.9	9.38e-11	
ENSG00000090932	DLL3	chr19	+	39498895	39508481	-0.177	0.695	1
ENSG00000269792		chr19	+	39532412	39534422	-0.417	0.87	1
ENSG00000111371	SLC38A1	chr12	-	46183063	46270017	0.122	0.0158	0.598
ENSG00000276445		chr19	-	39812972	39813555	-0.389	0.742	1
ENSG00000105204	DYRK1B	chr19	-	39825350	39834201	-0.00447	0.981	1
ENSG00000263826		chr3	-	186781780	186784179	0.067	0.949	1
ENSG00000198417	MT1F	chr16	+	56657731	56660698	0.267	0.119	1
ENSG00000204604	ZNF468	chr19	-	52838010	52857649	0.0877	0.276	1
ENSG00000117410	ATP6V0B	chr1	+	43974487	43978295	-0.13	0.153	1
ENSG00000116675	DNAJC6	chr1	+	65248219	65415871	0.0694	0.481	1
ENSG00000269296		chr19	+	40090754	40094406	0.288	0.917	
ENSG00000134830	C5AR2	chr19	+	47332175	47347329	-15.9	4.76e-14	
ENSG00000196711	ALKAL1	chr8	-	52534037	52565430	-0.575	0.841	1
ENSG00000106336	FBXO24	chr7	+	100583982	100601117	0.105	0.893	1
ENSG00000130758	MAP3K10	chr19	+	40191426	40215575	-0.16	0.54	1
ENSG00000105219	CCNP	chr19	-	40222208	40226697	-0.102	0.866	1
ENSG00000105221	AKT2	chr19	-	40230317	40285536	-0.0175	0.823	1
ENSG00000268366	SERTAD3-AS1	chr19	+	40443436	40444087	0.28	0.872	1
ENSG00000090013	BLVRB	chr19	-	40447765	40465764	-0.0789	0.497	1
ENSG00000015520	NPC1L1	chr7	-	44512535	44541330	0.198	0.69	1
ENSG00000160460	SPTBN4	chr19	+	40466241	40576464	0.223	0.831	1
ENSG00000080815	PSEN1	chr14	+	73136418	73223691	-0.0123	0.847	1
ENSG00000090006	LTBP4	chr19	+	40592883	40629818	-0.181	0.313	1
ENSG00000105245	NUMBL	chr19	-	40665905	40690972	-0.154	0.457	1
ENSG00000188493	ACTMAP	chr19	-	40740856	40751553	0.0239	0.877	1
ENSG00000077312	SNRPA	chr19	+	40750637	40765389	-0.0835	0.26	1
ENSG00000167578	RAB4B	chr19	+	40778216	40796942	-0.0553	0.716	1
ENSG00000146166	LGSN	chr6	-	63275951	63319983	0.509	0.655	1
ENSG00000105329	TGFB1	chr19	-	41301587	41353922	-0.214	0.000774	0.055
ENSG00000166685	COG1	chr17	+	73193055	73208507	0.00719	0.945	1
ENSG00000286177		chr19	-	41307397	41310412	0.0555	0.73	1
ENSG00000142046	TMEM91	chr19	+	41350911	41384083	-0.0746	0.795	1
ENSG00000196542	SPTSSB	chr3	-	161344798	161372880	0.315	0.237	1
ENSG00000260160		chr19	-	52058490	52063703	-0.302	0.269	1
ENSG00000277744		chr19	+	41373971	41374419	1.68	0.13	1
ENSG00000168152	THAP9	chr4	+	82900684	82919969	0.0829	0.543	1
ENSG00000279467		chr22	-	23865248	23873277	-0.12	0.909	1
ENSG00000182327	GLTPD2	chr17	+	4788964	4790589	-1.23	0.506	1
ENSG00000271874	RAI14-DT	chr5	-	34651457	34651888	0.02	0.992	1
ENSG00000076928	ARHGEF1	chr19	+	41883173	41930150	-0.0378	0.669	1
ENSG00000254887	POU2F2-AS1	chr19	+	42132555	42137386	-0.917	0.813	
ENSG00000160570	DEDD2	chr19	-	42198598	42220140	0.0708	0.422	1
ENSG00000167625	ZNF526	chr19	+	42220292	42228201	-0.0942	0.355	1
ENSG00000064547	LPAR2	chr19	-	19623655	19628930	-0.0925	0.654	1
ENSG00000079432	CIC	chr19	+	42268537	42295797	-0.0867	0.331	1
ENSG00000188368	PRR19	chr19	+	42302098	42310814	-0.172	0.876	1
ENSG00000259627		chr15	-	63070025	63071911	-0.781	0.631	1
ENSG00000167619	TMEM145	chr19	+	42313309	42325064	-0.193	0.968	
ENSG00000105429	MEGF8	chr19	+	42325609	42378769	0.075	0.53	1
ENSG00000105427	CNFN	chr19	-	42387019	42390297	0.154	0.867	1
ENSG00000213904	LIPE-AS1	chr19	+	42397114	42652367	0.163	0.763	1
ENSG00000287413		chr6	+	134074123	134121433	0.0016	0.999	1
ENSG00000079435	LIPE	chr19	-	42401514	42427388	0.301	0.618	1
ENSG00000158163	DZIP1L	chr3	-	138061990	138115818	0.629	0.557	1
ENSG00000261210	CLEC19A	chr16	+	19285731	19322145	1.09	0.556	1
ENSG00000079385	CEACAM1	chr19	-	42507304	42561234	-0.194	0.809	1
ENSG00000167748	KLK1	chr19	-	50819146	50823787	2.75	0.199	1
ENSG00000236699	ARHGEF38	chr4	+	105552620	105708093	0.0116	0.994	1
ENSG00000165006	UBAP1	chr9	+	34179005	34252523	0.0104	0.899	1
ENSG00000276390		chr12	-	47699401	47699917	-0.0656	0.95	1
ENSG00000183668	PSG9	chr19	-	43211791	43269530	1.59	0.23	1
ENSG00000067167	TRAM1	chr8	-	70573218	70608416	-0.0689	0.327	1
ENSG00000006327	TNFRSF12A	chr16	+	3018445	3022383	0.204	0.0879	1
ENSG00000176531	PHLDB3	chr19	-	43474954	43504935	0.0287	0.716	1
ENSG00000073050	XRCC1	chr19	-	43543311	43580473	-0.0543	0.587	1
ENSG00000234465	PINLYP	chr19	+	43575801	43583964	0.764	0.0624	1
ENSG00000117472	TSPAN1	chr1	+	46175073	46185962	0.49	0.682	1
ENSG00000124444	ZNF576	chr19	+	43596392	43601157	0.0803	0.713	1
ENSG00000226763	SRRM5	chr19	+	43596617	43614498	0.498	0.467	1
ENSG00000131116	ZNF428	chr19	-	43607224	43619629	0.000409	0.999	1
ENSG00000105767	CADM4	chr19	-	43622368	43639850	0.0603	0.835	1
ENSG00000105771	SMG9	chr19	-	43727983	43754962	0.151	0.158	1
ENSG00000104783	KCNN4	chr19	-	43766533	43780976	-0.187	0.061	1
ENSG00000175318	GRAMD2A	chr15	-	72159806	72197787	-0.0421	0.684	1
ENSG00000235750	KIAA0040	chr1	-	175156986	175192999	0.027	0.732	1
ENSG00000267058		chr19	-	43891804	43901805	0.141	0.669	1
ENSG00000124459	ZNF45	chr19	-	43912624	43935282	-0.0866	0.598	1
ENSG00000277806		chr19	+	43976815	43977448	0.844	0.451	1
ENSG00000186019	ZNF225-AS1	chr19	-	44103007	44113183	-0.484	0.564	1
ENSG00000167380	ZNF226	chr19	+	44165073	44178381	0.254	0.0316	0.836
ENSG00000170624	SGCD	chr5	+	155870344	156767788	-0.68	0.64	1
ENSG00000109861	CTSC	chr11	-	88265069	88359684	-0.101	0.249	1
ENSG00000062370	ZNF112	chr19	-	44326555	44367217	0.0146	0.944	1
ENSG00000083812	ZNF324	chr19	+	58467056	58475436	-0.033	0.834	1
ENSG00000267508	ZNF285	chr19	-	44382298	44401608	0.31	0.448	1
ENSG00000278318	ZNF229	chr19	-	44417519	44448578	-1.86	0.523	
ENSG00000173889	PHC3	chr3	-	170086732	170181749	0.0751	0.34	1
ENSG00000158164	TMSB15A	chrX	-	102513682	102516739	1.44	0.297	1
ENSG00000156650	KAT6B	chr10	+	74824927	75032624	0.0397	0.667	1
ENSG00000105662	CRTC1	chr19	+	18683678	18782333	0.177	0.276	1
ENSG00000273777	CEACAM20	chr19	-	44501677	44529788	-0.125	0.822	1
ENSG00000160695	VPS11	chr11	+	119067818	119081972	0.071	0.481	1
ENSG00000186567	CEACAM19	chr19	+	44662278	44684359	-0.086	0.828	1
ENSG00000225950	NTF4	chr19	-	49061066	49065076	-1.04	0.00411	0.229
ENSG00000142273	CBLC	chr19	+	44777869	44800652	0.0929	0.628	1
ENSG00000130202	NECTIN2	chr19	+	44846175	44889223	-0.0384	0.579	1
ENSG00000130208	APOC1	chr19	+	44914247	44919349	0.141	0.242	1
ENSG00000104853	CLPTM1	chr19	+	44954585	44993341	-0.00926	0.89	1
ENSG00000104859	CLASRP	chr19	+	45039045	45070956	-0.0996	0.283	1
ENSG00000142252	GEMIN7	chr19	+	45079195	45091518	-0.134	0.565	1
ENSG00000129355	CDKN2D	chr19	-	10566460	10569059	-0.321	0.526	1
ENSG00000106785	TRIM14	chr9	-	98069275	98119222	-0.294	0.0877	1
ENSG00000179846	NKPD1	chr19	-	45149744	45160982	-0.333	0.491	1
ENSG00000188242		chr5	-	466124	473098	-0.139	0.606	1
ENSG00000116774	OLFML3	chr1	+	113979391	114035572	0.012	0.914	1
ENSG00000007255	TRAPPC6A	chr19	-	45162928	45178237	-0.139	0.439	1
ENSG00000012061	ERCC1	chr19	-	45407334	45478828	-0.0353	0.748	1
ENSG00000125744	RTN2	chr19	-	45485294	45497055	-0.00222	0.984	1
ENSG00000125741	OPA3	chr19	-	45527767	45602212	-0.106	0.384	1
ENSG00000177051	FBXO46	chr19	-	45710629	45730896	0.0179	0.824	1
ENSG00000269044		chr19	-	16633797	16635269	-0.189	0.537	1
ENSG00000237452	MEIOSIN	chr19	+	45733439	45764541	0.863	0.54	1
ENSG00000104936	DMPK	chr19	-	45769709	45782552	-0.111	0.392	1
ENSG00000125755	SYMPK	chr19	-	45815410	45863194	-0.0793	0.284	1
ENSG00000170608	FOXA3	chr19	+	45863989	45873797	-0.269	0.277	1
ENSG00000176182	MYPOP	chr19	-	45890023	45902613	-0.0479	0.743	1
ENSG00000204869	IGFL4	chr19	-	46039182	46077118	0.596	0.727	1
ENSG00000188624	IGFL3	chr19	-	46120067	46124688	-1.76	0.617	
ENSG00000268621	IGFL2-AS1	chr19	-	46189029	46203160	0.112	0.736	1
ENSG00000117448	AKR1A1	chr1	+	45550543	45570049	-0.159	0.073	1
ENSG00000268460		chr19	+	46201552	46214838	0.299	0.733	1
ENSG00000226174	TEX22	chr14	+	105398538	105450106	-1.58	0.159	1
ENSG00000140474	ULK3	chr15	-	74836118	74843346	-0.0872	0.456	1
ENSG00000269745		chr19	-	46228964	46230388	0.564	0.747	1
ENSG00000188293	IGFL1	chr19	+	46229742	46231243	-0.549	0.736	1
ENSG00000023697	DERA	chr12	+	15911302	16037381	-0.0439	0.666	1
ENSG00000011485	PPP5C	chr19	+	46347087	46392981	0.0184	0.83	1
ENSG00000204851	PNMA8B	chr19	-	46486906	46495879	0.304	0.83	1
ENSG00000105849	POLR1F	chr7	-	19695461	19709037	-0.134	0.474	1
ENSG00000269292		chr19	-	46609277	46610779	1.64	0.419	1
ENSG00000171408	PDE7B	chr6	+	135851701	136195574	-1.6	0.25	1
ENSG00000104765	BNIP3L	chr8	+	26383054	26505636	0.0327	0.613	1
ENSG00000105287	PRKD2	chr19	-	46674275	46717127	0.0118	0.884	1
ENSG00000153233	PTPRR	chr12	-	70638073	70920738	0.993	0.443	1
ENSG00000284830		chr1	-	111745299	111755537	1.48	0.404	1
ENSG00000234899	SOX9-AS1	chr17	-	72067099	72237203	-0.014	0.971	1
ENSG00000269487		chr19	+	46728603	46732700	-1.92	0.488	1
ENSG00000160007	ARHGAP35	chr19	+	46860997	47005077	0.154	0.203	1
ENSG00000145757	SPATA9	chr5	-	95652181	95698711	0.578	0.443	1
ENSG00000130748	TMEM160	chr19	-	47045909	47048624	-0.469	0.268	1
ENSG00000134815	DHX34	chr19	+	47349315	47382704	0.0433	0.701	1
ENSG00000268061	NAPA-AS1	chr19	+	47484282	47502399	0.382	0.345	1
ENSG00000204661	C5orf60	chr5	-	179641544	179645046	2.88	0.171	
ENSG00000105402	NAPA	chr19	-	47487637	47515091	-0.207	0.00262	0.16
ENSG00000277383		chr19	-	47607873	47608681	1.26	0.0314	0.833
ENSG00000006831	ADIPOR2	chr12	+	1688574	1788674	-0.0942	0.161	1
ENSG00000024422	EHD2	chr19	+	47713422	47743134	-0.319	0.0325	0.845
ENSG00000151304	SRFBP1	chr5	+	121961975	122075570	-0.184	0.246	1
ENSG00000178980	SELENOW	chr19	+	47778677	47784686	-0.000627	0.993	1
ENSG00000155304	HSPA13	chr21	-	14371115	14383484	-0.0542	0.618	1
ENSG00000278615	C11orf98	chr11	-	62662817	62665210	-0.0597	0.585	1
ENSG00000198208	RPS6KL1	chr14	-	74903951	74923302	-0.0367	0.944	1
ENSG00000105398	SULT2A1	chr19	-	47870467	47886315	-0.166	0.621	1
ENSG00000142182	DNMT3L	chr21	-	44246339	44262216	-0.451	0.17	1
ENSG00000288013		chr11	-	130771402	130785533	-16.8	8.74e-09	
ENSG00000234756	LINC02621	chr10	+	62289521	62304033	-0.411	0.543	1
ENSG00000214711	CAPN14	chr2	-	31173056	31233858	-0.128	0.662	1
ENSG00000183833	CFAP91	chr3	+	119703022	119767102	0.2	0.707	1
ENSG00000105499	PLA2G4C	chr19	-	48047843	48110817	-0.747	0.35	1
ENSG00000267631	CGB1	chr19	-	49035569	49036895	-0.382	0.508	1
ENSG00000105483	CARD8	chr19	-	48180770	48255946	0.101	0.339	1
ENSG00000126351	THRA	chr17	+	40058290	40093867	0.0518	0.837	1
ENSG00000286230		chr19	-	55214287	55217281	0.223	0.731	1
ENSG00000268186	ZNF114-AS1	chr19	-	48262900	48271283	-0.447	0.647	1
ENSG00000162998	FRZB	chr2	-	182833275	182866637	-0.134	0.75	1
ENSG00000124523	SIRT5	chr6	+	13574227	13615158	0.216	0.364	1
ENSG00000142227	EMP3	chr19	+	48321509	48330553	-0.0598	0.851	1
ENSG00000105467	SYNGR4	chr19	+	48364367	48376377	-1.87	0.345	1
ENSG00000105464	GRIN2D	chr19	+	48393668	48444931	0.12	0.62	1
ENSG00000182324	KCNJ14	chr19	+	48455574	48466980	0.00903	0.967	1
ENSG00000268530		chr19	-	48465348	48469693	-1.49	0.29	1
ENSG00000225689		chrX	-	128027322	129326707	-0.293	0.617	1
ENSG00000142235	LMTK3	chr19	-	48485271	48513935	-0.07	0.53	1
ENSG00000267644		chr17	+	28219285	28220005	2.03	0.226	1
ENSG00000216490	IFI30	chr19	+	18173162	18178117	-0.214	0.321	1
ENSG00000088002	SULT2B1	chr19	+	48552172	48599425	-0.0236	0.986	1
ENSG00000268093		chr19	-	48619272	48624132	-2.69	0.138	1
ENSG00000063176	SPHK2	chr19	+	48619291	48630717	-0.168	0.315	1
ENSG00000063180	CA11	chr19	-	48637946	48646187	0.0807	0.829	1
ENSG00000142233	NTN5	chr19	-	48661407	48673081	-0.829	0.236	1
ENSG00000168291	PDHB	chr3	-	58427630	58433857	0.0319	0.713	1
ENSG00000228606	DCAF8-DT	chr1	+	160261731	160263328	0.526	0.714	1
ENSG00000176920	FUT2	chr19	+	48695971	48705951	-1.9	0.27	1
ENSG00000182264	IZUMO1	chr19	-	48740852	48746909	0.0499	0.916	1
ENSG00000105552	BCAT2	chr19	-	48795062	48811029	-0.0362	0.784	1
ENSG00000105559	PLEKHA4	chr19	-	48837092	48868617	-0.0431	0.87	1
ENSG00000087074	PPP1R15A	chr19	+	48872212	48876059	-0.115	0.584	1
ENSG00000286163		chrX	+	121093392	121298035	0.668	0.756	1
ENSG00000183207	RUVBL2	chr19	+	48993562	49015970	-0.00788	0.933	1
ENSG00000269293	ZSCAN16-AS1	chr6	-	28015122	28137313	0.609	0.141	1
ENSG00000104826	LHB	chr19	-	49015980	49017091	-0.632	0.428	1
ENSG00000176155	CCDC57	chr17	-	82101460	82212878	0.0127	0.925	1
ENSG00000268655		chr19	-	49017968	49020549	0.69	0.182	1
ENSG00000104818	CGB2	chr19	+	49031890	49033238	-0.208	0.743	1
ENSG00000213030	CGB8	chr19	-	49047638	49049111	-0.0917	0.433	1
ENSG00000104863	LIN7B	chr19	+	49114324	49118460	0.0842	0.793	1
ENSG00000221916	C19orf73	chr19	-	49118402	49119143	-0.444	0.487	1
ENSG00000177380	PPFIA3	chr19	+	49119544	49151026	-0.316	0.0825	1
ENSG00000063127	SLC6A16	chr19	-	49289638	49325215	0.0755	0.88	1
ENSG00000169758	TMEM266	chr15	+	76059958	76229121	-0.212	0.693	1
ENSG00000261949	GFY	chr19	+	49423749	49428987	0.368	0.813	1
ENSG00000090554	FLT3LG	chr19	+	49474207	49486231	-0.194	0.775	1
ENSG00000104870	FCGRT	chr19	+	49506816	49526428	-0.11	0.285	1
ENSG00000142552	RCN3	chr19	+	49528003	49546962	0.095	0.622	1
ENSG00000142166	IFNAR1	chr21	+	33324387	33359864	0.251	0.0615	1
ENSG00000186056	MATN1-AS1	chr1	+	30718504	30726827	0.294	0.379	1
ENSG00000142546	NOSIP	chr19	-	49555468	49590262	-0.0547	0.582	1
ENSG00000126464	PRR12	chr19	+	49591182	49626439	0.0231	0.791	1
ENSG00000126461	SCAF1	chr19	+	49642209	49658642	-0.105	0.156	1
ENSG00000214955		chr21	+	34205055	34325034	-0.988	0.459	1
ENSG00000224420	ADM5	chr19	+	49689594	49690575	-0.778	0.0746	1
ENSG00000169169	CPT1C	chr19	+	49690898	49713731	-0.478	0.321	1
ENSG00000182035	ADIG	chr20	+	38581195	38588463	47.5	1.95e-45	
ENSG00000126467	TSKS	chr19	-	49739753	49763306	-0.394	0.72	1
ENSG00000164933	SLC25A32	chr8	-	103398635	103415189	-0.183	0.119	1
ENSG00000112218	GPR63	chr6	-	96794125	96837477	-0.226	0.674	1
ENSG00000135476	ESPL1	chr12	+	53268299	53293638	0.00897	0.946	1
ENSG00000196961	AP2A1	chr19	+	49767001	49807114	-0.0809	0.254	1
ENSG00000010361	FUZ	chr19	-	49806866	49817376	-0.0165	0.934	1
ENSG00000269194		chr19	+	49808933	49809738	-0.888	0.672	1
ENSG00000268006	PTOV1-AS1	chr19	-	49838639	49851676	0.101	0.703	1
ENSG00000172428	COPS9	chr2	-	240126563	240136807	0.041	0.801	1
ENSG00000168101	NUDT16L1	chr16	+	4693562	4695859	-0.251	0.113	1
ENSG00000213024	NUP62	chr19	-	49906825	49929764	-0.0626	0.392	1
ENSG00000119979	DENND10	chr10	+	119104086	119137984	0.0176	0.862	1
ENSG00000169136	ATF5	chr19	+	49928702	49933935	-0.239	0.12	1
ENSG00000204301	NOTCH4	chr6	-	32194843	32224067	-0.00731	0.995	1
ENSG00000184838	PRR16	chr5	+	120464300	120687332	-7.95e-05	1	1
ENSG00000185164	NOMO2	chr16	-	18417325	18562211	-0.0684	0.258	1
ENSG00000277152		chr15	+	66860303	66867023	0.3	0.577	1
ENSG00000142528	ZNF473	chr19	+	50025714	50053414	-0.0678	0.575	1
ENSG00000236306	LINC01241	chr9	+	25780032	25844585	0.946	0.262	1
ENSG00000163923	RPL39L	chr3	-	187120948	187180908	-0.0909	0.638	1
ENSG00000131398	KCNC3	chr19	-	50311937	50333515	-0.0796	0.565	1
ENSG00000131400	NAPSA	chr19	-	50358472	50365830	1.14	0.0184	0.657
ENSG00000062822	POLD1	chr19	+	50384204	50418018	-0.0827	0.418	1
ENSG00000166265	CYYR1	chr21	-	26466209	26573286	0.121	0.248	1
ENSG00000235034	C19orf81	chr19	+	50649445	50659310	-1.54	0.244	1
ENSG00000105472	CLEC11A	chr19	+	50723364	50725708	-0.11	0.526	1
ENSG00000142511	GPR32	chr19	+	50770464	50771732	-0.201	0.134	1
ENSG00000239382	ALKBH6	chr19	-	36009120	36014239	0.0994	0.512	1
ENSG00000261341	SMIM47	chr19	-	50776141	50793142	0.265	0.823	1
ENSG00000142513	ACP4	chr19	+	50790415	50795219	0.314	0.609	1
ENSG00000184454	NCMAP	chr1	+	24556087	24609328	0.285	0.117	1
ENSG00000142515	KLK3	chr19	+	50854915	50860764	-1.98	0.37	1
ENSG00000204128	C2orf72	chr2	+	231037523	231049719	0.113	0.0955	1
ENSG00000132341	RAN	chr12	+	130872037	130877678	-0.0268	0.705	1
ENSG00000167749	KLK4	chr19	-	50906351	50911395	0.0482	0.969	1
ENSG00000167754	KLK5	chr19	-	50943303	50953093	1.14	0.426	1
ENSG00000142192	APP	chr21	-	25880535	26171128	-0.0151	0.844	1
ENSG00000162373	BEND5	chr1	-	48727519	48776969	-0.263	0.633	1
ENSG00000114354	TFG	chr3	+	100709295	100748964	0.000251	0.997	1
ENSG00000230730		chr2	-	28633282	28664540	0.321	0.706	1
ENSG00000198189	HSD17B11	chr4	-	87336515	87391188	-0.0759	0.592	1
ENSG00000270629	NBPF14	chr1	-	148531385	148679742	0.18	0.0903	1
ENSG00000259985		chr18	+	31685655	31686823	2.02	0.134	1
ENSG00000204428	LY6G5C	chr6	-	31676684	31684040	0.192	0.719	1
ENSG00000257086		chr11	-	64246939	64249494	-0.48	0.407	1
ENSG00000115760	BIRC6	chr2	+	32357023	32619571	0.000881	0.987	1
ENSG00000142544	CTU1	chr19	-	51097606	51108409	-0.471	0.0662	1
ENSG00000160062	ZBTB8A	chr1	+	32539427	32605941	-0.0211	0.887	1
ENSG00000182934	SRPRA	chr11	-	126262938	126269144	-0.0925	0.264	1
ENSG00000247595	MISFA	chr11	+	18588781	18610255	-0.893	0.406	1
ENSG00000137868	STRA6	chr15	-	74179466	74212267	0.177	0.0686	1
ENSG00000110768	GTF2H1	chr11	+	18322295	18367045	-0.0304	0.728	1
ENSG00000083817	ZNF416	chr19	-	57571566	57578911	0.0655	0.781	1
ENSG00000105379	ETFB	chr19	-	51345169	51366388	-0.0263	0.81	1
ENSG00000268520		chr19	-	51361712	51365544	1.9	0.269	1
